GeoLocation,_version_,all_locations,buid,city_exact,city_slab_exact,company_buid_slab,company_buid_slab_exact,company_exact,company_member,company_slab_exact,country_ac,country_exact,country_short_exact,country_slab_exact,date_added,date_new,date_updated,django_ct,django_id,federal_contractor,guid,id,is_posted,lat_long_buid_slab_exact,location_exact,network,on_sites,onet_exact,other,reqid,salted_date,score,state_short,state_short_exact,title_exact,title_slab_exact,title_slug
"42.53544, -73.70907",1.78082E+18,"'12033', 'Castleton', 'New York', 'NY', 'Castleton, New York', 'United States'",17569,Castleton,"castleton/new-york/usa/jobs::Castleton, NY",Curtis Lumber Co.::17569,Curtis Lumber Co.::17569,Curtis Lumber Co.,FALSE,curtis-lumber-co/careers::Curtis Lumber Co.,United States,United States,USA,usa/jobs::United States,2023-10-26T11:07:30.018Z,2023-10-26T16:04:30Z,2023-10-26T16:04:30Z,seo.joblisting,0,FALSE,9CD41C1E5619484E9E6BC06B62ABCD64,seo.joblisting.9CD41C1E5619484E9E6BC06B62ABCD64,FALSE,42.53544::-73.70907::17569,"Castleton, NY",TRUE,0,"'37201100', '37201200', '47206100'",{},None,2023-10-27T02:10:25.02Z,1.4486859,NY,NY,Commercial Cleaner - Part time,commercial-cleaner-part-time/jobs-in::Commercial Cleaner - Part time,commercial-cleaner-part-time
"41.872223, -87.66876",1.78078E+18,"'60684', 'Chicago', 'Illinois', 'IL', 'Chicago, Illinois', 'United States'",52231,Chicago,"chicago/illinois/usa/jobs::Chicago, IL",CVS Health::52231,CVS Health::52231,CVS Health,TRUE,cvs-health/careers::CVS Health,United States,United States,USA,usa/jobs::United States,2023-10-26T01:40:01.235Z,2023-10-26T06:23:56Z,2023-10-26T06:23:56Z,seo.joblisting,0,TRUE,74C8CCB8B93B496E92CB504B89D4FB4B,seo.joblisting.74C8CCB8B93B496E92CB504B89D4FB4B,FALSE,41.872223::-87.66876::52231,"Chicago, IL",TRUE,0,"'31909900', '99999999'",{},R0055211,2023-10-27T02:10:23.953Z,1.4486843,IL,IL,District Support Pharmacist,district-support-pharmacist/jobs-in::District Support Pharmacist,district-support-pharmacist
"40.870716, -77.83415",1.78081E+18,"'16802', 'University Park', 'Pennsylvania', 'PA', 'University Park, Pennsylvania', 'United States'",48864,University Park,"university-park/pennsylvania/usa/jobs::University Park, PA",Pennsylvania State University::48864,Pennsylvania State University::48864,Pennsylvania State University,FALSE,pennsylvania-state-university/careers::Pennsylvania State University,United States,United States,USA,usa/jobs::United States,2023-10-26T08:43:13.269Z,2023-10-26T13:37:55Z,2023-10-26T13:37:55Z,seo.joblisting,0,FALSE,9998923D322541549771B8F159FD8D47,seo.joblisting.9998923D322541549771B8F159FD8D47,FALSE,40.870716::-77.83415::48864,"University Park, PA",TRUE,0,"'15121100', '15125400', '15125100'",{},REQ_0000049921,2023-10-27T02:10:22.908Z,1.4486829,PA,PA,Programmer Analyst,programmer-analyst/jobs-in::Programmer Analyst,programmer-analyst
"34.786446, -92.24705",1.78082E+18,"'72199', 'North Little Rock', 'Arkansas', 'AR', 'North Little Rock, Arkansas', 'United States'",47213,North Little Rock,"north-little-rock/arkansas/usa/jobs::North Little Rock, AR","Veterans Affairs, Veterans Health Administration::47213","Veterans Affairs, Veterans Health Administration::47213","Veterans Affairs, Veterans Health Administration",FALSE,"veterans-affairs-veterans-health-administration/careers::Veterans Affairs, Veterans Health Administration",United States,United States,USA,usa/jobs::United States,2023-10-26T12:07:46.397Z,2023-10-26T17:02:21Z,2023-10-26T17:02:21Z,seo.joblisting,0,FALSE,7A2AA35EE43E4DA3995064BBA02701AC,seo.joblisting.7A2AA35EE43E4DA3995064BBA02701AC,FALSE,34.786446::-92.24705::47213,"North Little Rock, AR",TRUE,0,"'13108100', '11307100', '13108102'",{},CBST-12176930-24-CT,2023-10-27T02:10:21.832Z,1.4486814,AR,AR,Logistics Management Specialist,logistics-management-specialist/jobs-in::Logistics Management Specialist,logistics-management-specialist
"42.89246, -85.705444",1.78078E+18,"'49519', 'Wyoming', 'Michigan', 'MI', 'Wyoming, Michigan', 'United States'",52028,Wyoming,"wyoming/michigan/usa/jobs::Wyoming, MI",TEKsystems::52028,TEKsystems::52028,TEKsystems,TRUE,teksystems/careers::TEKsystems,United States,United States,USA,usa/jobs::United States,2023-10-26T02:17:14.309Z,2023-10-26T07:15:41Z,2023-10-26T07:15:41Z,seo.joblisting,0,TRUE,9F36CB36D69244229C38EE058919E657,seo.joblisting.9F36CB36D69244229C38EE058919E657,FALSE,42.89246::-85.705444::52028,"Wyoming, MI",TRUE,0,"'15125200', '15125100', '15121100'",{},JP-004116611,2023-10-27T02:10:19.643Z,1.4486784,MI,MI,ABAP/FIORI Developer,abapfiori-developer/jobs-in::ABAP/FIORI Developer,abapfiori-developer
"39.806946, -76.98238",1.78077E+18,"'17332', 'Hanover', 'Pennsylvania', 'PA', 'Hanover, Pennsylvania', 'United States'",52194,Hanover,"hanover/pennsylvania/usa/jobs::Hanover, PA",Aerotek::52194,Aerotek::52194,Aerotek,TRUE,aerotek/careers::Aerotek,United States,United States,USA,usa/jobs::United States,2023-10-26T00:13:04.193Z,2023-10-26T05:09:59Z,2023-10-26T05:09:59Z,seo.joblisting,0,TRUE,C54011A4134B4759983C70A9572F5158,seo.joblisting.C54011A4134B4759983C70A9572F5158,FALSE,39.806946::-76.98238::52194,"Hanover, PA",TRUE,0,"'51412100', '99999999'",{},JP-004116371,2023-10-27T02:10:15.669Z,1.4486728,PA,PA,Per Diem Welder,per-diem-welder/jobs-in::Per Diem Welder,per-diem-welder
"41.766052, -71.46923",1.78081E+18,"'02920', 'Cranston', 'Rhode Island', 'RI', 'Cranston, Rhode Island', 'United States'",54106,Cranston,"cranston/rhode-island/usa/jobs::Cranston, RI",DATTCO::54106,DATTCO::54106,DATTCO,FALSE,dattco/careers::DATTCO,United States,United States,USA,usa/jobs::United States,2023-10-26T10:22:13.452Z,2023-10-26T15:20:28Z,2023-10-26T15:20:28Z,seo.joblisting,0,FALSE,2B92A9B70D6F4A07816148175D746617,seo.joblisting.2B92A9B70D6F4A07816148175D746617,FALSE,41.766052::-71.46923::54106,"Cranston, RI",TRUE,0,"'53305100', '53104300', '99999999'",{},None,2023-10-27T02:10:13.975Z,1.4486704,RI,RI,School Bus Driver Trainee,school-bus-driver-trainee/jobs-in::School Bus Driver Trainee,school-bus-driver-trainee
"39.131523, -119.756004",1.7808E+18,"'89713', 'Carson City', 'Nevada', 'NV', 'Carson City, Nevada', 'United States'",52696,Carson City,"carson-city/nevada/usa/jobs::Carson City, NV",CVS Health::52696,CVS Health::52696,CVS Health,TRUE,cvs-health/careers::CVS Health,United States,United States,USA,usa/jobs::United States,2023-10-26T05:51:14.718Z,2023-10-26T10:24:38Z,2023-10-26T10:24:38Z,seo.joblisting,0,TRUE,E6AC490670DE4DB8A5BBCE63F6D408E1,seo.joblisting.E6AC490670DE4DB8A5BBCE63F6D408E1,FALSE,39.131523::-119.756004::52696,"Carson City, NV",TRUE,0,"'29114100', '29114104', '29117100'",{},R0055474,2023-10-27T02:10:11.992Z,1.4486676,NV,NV,Utilization Management Nurse Consultant Afternoon Shift,utilization-management-nurse-consultant-afternoon-shift/jobs-in::Utilization Management Nurse Consultant Afternoon Shift,utilization-management-nurse-consultant-afternoon-shift
"33.786983, -84.3907",1.78079E+18,"'30309', 'Atlanta', 'Georgia', 'GA', 'Atlanta, Georgia', 'United States'",42609,Atlanta,"atlanta/georgia/usa/jobs::Atlanta, GA",Emory Healthcare/Emory University::42609,Emory Healthcare/Emory University::42609,Emory Healthcare/Emory University,TRUE,emory-healthcareemory-university/careers::Emory Healthcare/Emory University,United States,United States,USA,usa/jobs::United States,2023-10-26T04:08:04.711Z,2023-10-26T09:05:35Z,2023-10-26T09:05:35Z,seo.joblisting,0,TRUE,C0CF56AB82314BBFA67989F28662DA64,seo.joblisting.C0CF56AB82314BBFA67989F28662DA64,FALSE,33.786983::-84.3907::42609,"Atlanta, GA",TRUE,0,"'29114100', '29206100', '31113100'",{},119545,2023-10-27T02:10:10.277Z,1.4486651,GA,GA,Patient Care Tech II,patient-care-tech-ii/jobs-in::Patient Care Tech II,patient-care-tech-ii
"30.153576, -95.50497",1.78078E+18,"'77381', 'The Woodlands', 'Texas', 'TX', 'The Woodlands, Texas', 'United States'",37260,The Woodlands,"the-woodlands/texas/usa/jobs::The Woodlands, TX",Fresenius Medical Care North America::37260,Fresenius Medical Care North America::37260,Fresenius Medical Care North America,TRUE,fresenius-medical-care-north-america/careers::Fresenius Medical Care North America,United States,United States,USA,usa/jobs::United States,2023-10-26T02:38:08.604Z,2023-10-26T07:36:24Z,2023-10-26T07:36:24Z,seo.joblisting,0,TRUE,BC87C034820A4058B5155BA0233F9B3B,seo.joblisting.BC87C034820A4058B5155BA0233F9B3B,FALSE,30.153576::-95.50497::37260,"The Woodlands, TX",TRUE,0,"'29114100', '29114103', '29114101'",{},R0122713,2023-10-27T02:10:05.731Z,1.448659,TX,TX,Per Diem RN - College Park Heart and Vascular Center,per-diem-rn-college-park-heart-and-vascular-center/jobs-in::Per Diem RN - College Park Heart and Vascular Center,per-diem-rn-college-park-heart-and-vascular-center
"30.2998, -97.754776",1.78083E+18,"'78703', 'Austin', 'Texas', 'TX', 'Austin, Texas', 'United States'",53141,Austin,"austin/texas/usa/jobs::Austin, TX",MasTec Advanced Technologies::53141,MasTec Advanced Technologies::53141,MasTec Advanced Technologies,TRUE,mastec-advanced-technologies/careers::MasTec Advanced Technologies,United States,United States,USA,usa/jobs::United States,2023-10-26T15:52:07.703Z,2023-10-26T17:22:17Z,2023-10-26T17:22:17Z,seo.joblisting,0,TRUE,3F1E0DFA7FC14FB39B5B4D07947C9BCA,seo.joblisting.3F1E0DFA7FC14FB39B5B4D07947C9BCA,FALSE,30.2998::-97.754776::53141,"Austin, TX",TRUE,0,"'47211100', '49905100', '49101100'",{},21703,2023-10-27T02:10:02.461Z,1.4486542,TX,TX,Overhead Distribution Lineman C,overhead-distribution-lineman-c/jobs-in::Overhead Distribution Lineman C,overhead-distribution-lineman-c
"43.544357, -89.47327",1.7808E+18,"'53901', 'PORTAGE', 'Wisconsin', 'WI', 'PORTAGE, Wisconsin', 'United States'",2699,PORTAGE,"portage/wisconsin/usa/jobs::Portage, WI",MRA-THE MANAGEMENT ASSN INC::2699,MRA-THE MANAGEMENT ASSN INC::2699,MRA-THE MANAGEMENT ASSN INC,FALSE,mra-the-management-assn-inc/careers::MRA-THE MANAGEMENT ASSN INC,United States,United States,USA,usa/jobs::United States,2023-10-26T08:03:16.937Z,2023-10-26T12:09:11Z,2023-10-26T12:09:11Z,seo.joblisting,0,FALSE,ACABEBA7928D476486DB313DC13600FB,seo.joblisting.ACABEBA7928D476486DB313DC13600FB,FALSE,43.544357::-89.47327::2699,"Portage, WI",FALSE,0,"'11915100', '13104100', '11919902'",{},WI3574557,2023-10-27T02:10:01.624Z,1.4486532,WI,WI,Housing Management Officer Project,housing-management-officer-project/jobs-in::Housing Management Officer Project,housing-management-officer-project
"38.900223, -77.02579",1.78079E+18,"'20080', 'Washington', 'District Of Columbia', 'DC', 'Washington, District Of Columbia', 'United States'",44929,Washington,"washington/district-of-columbia/usa/jobs::Washington, DC",Highmark Health::44929,Highmark Health::44929,Highmark Health,TRUE,highmark-health/careers::Highmark Health,United States,United States,USA,usa/jobs::United States,2023-10-26T03:08:14.886Z,2023-10-26T08:02:18Z,2023-10-26T08:02:18Z,seo.joblisting,0,TRUE,57762C79D0D64E9D9A18BC6C8671D6CB,seo.joblisting.57762C79D0D64E9D9A18BC6C8671D6CB,FALSE,38.900223::-77.02579::44929,"Washington, DC",TRUE,0,"'43405100', '43303100', '43302100'",{},J233922,2023-10-27T02:10:00.634Z,1.4486518,DC,DC,Enrollment & Billing Representative,enrollment-billing-representative/jobs-in::Enrollment & Billing Representative,enrollment-billing-representative
"39.851654, -77.2607",1.78082E+18,"'17325', 'Gettysburg', 'Pennsylvania', 'PA', 'Gettysburg, Pennsylvania', 'United States'",49802,Gettysburg,"gettysburg/pennsylvania/usa/jobs::Gettysburg, PA",Aveanna::49802,Aveanna::49802,Aveanna,FALSE,aveanna/careers::Aveanna,United States,United States,USA,usa/jobs::United States,2023-10-26T13:27:50.312Z,2023-10-26T18:19:03Z,2023-10-26T18:19:03Z,seo.joblisting,0,FALSE,904D061E27494D90B96D456BD00CD868,seo.joblisting.904D061E27494D90B96D456BD00CD868,FALSE,39.851654::-77.2607::49802,"Gettysburg, PA",TRUE,0,"'31113100', '31112100', '31112200'",{},185827,2023-10-27T02:10:00.423Z,1.4486516,PA,PA,Certified Nursing Assistant - PDN,certified-nursing-assistant-pdn/jobs-in::Certified Nursing Assistant - PDN,certified-nursing-assistant-pdn
"35.813522, -78.64896",1.7808E+18,"'27608', 'Raleigh', 'North Carolina', 'NC', 'Raleigh, North Carolina', 'United States'",52696,Raleigh,"raleigh/north-carolina/usa/jobs::Raleigh, NC",CVS Health::52696,CVS Health::52696,CVS Health,TRUE,cvs-health/careers::CVS Health,United States,United States,USA,usa/jobs::United States,2023-10-26T05:48:30.18Z,2023-10-26T10:26:25Z,2023-10-26T10:26:25Z,seo.joblisting,0,TRUE,471ED19944644E6AA7E59D952DCEEA4F,seo.joblisting.471ED19944644E6AA7E59D952DCEEA4F,FALSE,35.813522::-78.64896::52696,"Raleigh, NC",TRUE,0,"'29205200', '29205300', '31909900'",{},R0052626,2023-10-27T02:09:59.763Z,1.4486506,NC,NC,Specialty Pharmacy Technician,specialty-pharmacy-technician/jobs-in::Specialty Pharmacy Technician,specialty-pharmacy-technician
"32.7848, -117.13763",1.78078E+18,"'92108', 'SAN DIEGO', 'California', 'CA', 'SAN DIEGO, California', 'United States'",52231,SAN DIEGO,"san-diego/california/usa/jobs::San Diego, CA",CVS Health::52231,CVS Health::52231,CVS Health,TRUE,cvs-health/careers::CVS Health,United States,United States,USA,usa/jobs::United States,2023-10-26T01:41:26.705Z,2023-10-26T06:23:43Z,2023-10-26T06:23:43Z,seo.joblisting,0,TRUE,DC0A4A665C6249C2A97B45111833A04A,seo.joblisting.DC0A4A665C6249C2A97B45111833A04A,FALSE,32.7848::-117.13763::52231,"San Diego, CA",TRUE,0,"'29205200', '99999999'",{},R0070847,2023-10-27T02:09:59.427Z,1.4486501,CA,CA,Pharmacy Technician,pharmacy-technician/jobs-in::Pharmacy Technician,pharmacy-technician
"37.288166, -80.08137",1.78082E+18,"'24153', 'Salem', 'Virginia', 'VA', 'Salem, Virginia', 'United States'",47213,Salem,"salem/virginia/usa/jobs::Salem, VA","Veterans Affairs, Veterans Health Administration::47213","Veterans Affairs, Veterans Health Administration::47213","Veterans Affairs, Veterans Health Administration",FALSE,"veterans-affairs-veterans-health-administration/careers::Veterans Affairs, Veterans Health Administration",United States,United States,USA,usa/jobs::United States,2023-10-26T12:08:00.744Z,2023-10-26T17:02:20Z,2023-10-26T17:02:20Z,seo.joblisting,0,FALSE,C0F717A63D6745BE90F9D2B5D8F5E9FB,seo.joblisting.C0F717A63D6745BE90F9D2B5D8F5E9FB,FALSE,37.288166::-80.08137::47213,"Salem, VA",TRUE,0,"'29203100', '31909200', '29209900'",{},CBTA-12174910-24-MD,2023-10-27T02:09:59.275Z,1.4486498,VA,VA,Supervisory Medical Instrument Technician (EKG),supervisory-medical-instrument-technician-ekg/jobs-in::Supervisory Medical Instrument Technician (EKG),supervisory-medical-instrument-technician-ekg
"33.51614, -112.07647",1.78078E+18,"'85067', 'Phoenix', 'Arizona', 'AZ', 'Phoenix, Arizona', 'United States'",56221,Phoenix,"phoenix/arizona/usa/jobs::Phoenix, AZ",Guidehouse::56221,Guidehouse::56221,Guidehouse,TRUE,guidehouse/careers::Guidehouse,United States,United States,USA,usa/jobs::United States,2023-10-26T02:28:41.119Z,2023-10-26T07:23:59Z,2023-10-26T07:23:59Z,seo.joblisting,0,TRUE,667D31353E1D4050A6197AED380E30F4,seo.joblisting.667D31353E1D4050A6197AED380E30F4,FALSE,33.51614::-112.07647::56221,"Phoenix, AZ",TRUE,0,"'15124200', '15124400', '99999999'",{},14357,2023-10-27T02:09:58.406Z,1.4486487,AZ,AZ,Database Administrator,database-administrator/jobs-in::Database Administrator,database-administrator
"38.74869, -77.46916",1.78083E+18,"'20110', 'Manassas', 'Virginia', 'VA', 'Manassas, Virginia', 'United States'",53141,Manassas,"manassas/virginia/usa/jobs::Manassas, VA",MasTec Advanced Technologies::53141,MasTec Advanced Technologies::53141,MasTec Advanced Technologies,TRUE,mastec-advanced-technologies/careers::MasTec Advanced Technologies,United States,United States,USA,usa/jobs::United States,2023-10-26T15:52:09.978Z,2023-10-26T17:22:41Z,2023-10-26T17:22:41Z,seo.joblisting,0,TRUE,AC27CA89C14444FC9FA6F53D2323FB73,seo.joblisting.AC27CA89C14444FC9FA6F53D2323FB73,FALSE,38.74869::-77.46916::53141,"Manassas, VA",TRUE,0,"'47101100', '49101100', '53104300'",{},25071,2023-10-27T02:09:55.142Z,1.448644,VA,VA,Gas Foreman,gas-foreman/jobs-in::Gas Foreman,gas-foreman
"35.465534, -79.17469",1.78082E+18,"'27332', 'SANFORD', 'North Carolina', 'NC', 'SANFORD, North Carolina', 'United States'",41674,SANFORD,"sanford/north-carolina/usa/jobs::Sanford, NC",Walgreens::41674,Walgreens::41674,Walgreens,TRUE,walgreens/careers::Walgreens,United States,United States,USA,usa/jobs::United States,2023-10-26T11:13:12.946Z,2023-10-26T15:58:40Z,2023-10-26T15:58:40Z,seo.joblisting,0,TRUE,DAB01B956077493EB2EFB7B8139299A3,seo.joblisting.DAB01B956077493EB2EFB7B8139299A3,FALSE,35.465534::-79.17469::41674,"Sanford, NC",TRUE,0,"'29105100', '29205200', '31909500'",{},1282034BR,2023-10-27T02:09:51.762Z,1.4486394,NC,NC,Pharmacy Intern Grad,pharmacy-intern-grad/jobs-in::Pharmacy Intern Grad,pharmacy-intern-grad
"34.183414, -79.39632",1.78079E+18,"'29571', 'Marion', 'South Carolina', 'SC', 'Marion, South Carolina', 'United States'",54873,Marion,"marion/south-carolina/usa/jobs::Marion, SC",Pizza Hut::54873,Pizza Hut::54873,Pizza Hut,TRUE,pizza-hut/careers::Pizza Hut,United States,United States,USA,usa/jobs::United States,2023-10-26T03:02:28.108Z,2023-10-26T07:45:48Z,2023-10-26T07:45:48Z,seo.joblisting,0,FALSE,15D5BFE2A6F34BE1BED52474B0DD302C,seo.joblisting.15D5BFE2A6F34BE1BED52474B0DD302C,FALSE,34.183414::-79.39632::54873,"Marion, SC",TRUE,0,"'53303100', '53303300', '53104300'",{},9442199-0667bdb2727c718845d2c99093a9a0b7,2023-10-27T02:09:51.22Z,1.4486386,SC,SC,Pizza Delivery Driver,pizza-delivery-driver/jobs-in::Pizza Delivery Driver,pizza-delivery-driver
"36.146408, -86.77805",1.78078E+18,"'37230', 'Nashville', 'Tennessee', 'TN', 'Nashville, Tennessee', 'United States'",33754,Nashville,"nashville/tennessee/usa/jobs::Nashville, TN",The Walt Disney Company::33754,The Walt Disney Company::33754,The Walt Disney Company,TRUE,the-walt-disney-company/careers::The Walt Disney Company,United States,United States,USA,usa/jobs::United States,2023-10-26T02:27:17.741Z,2023-10-26T07:24:35Z,2023-10-26T07:24:35Z,seo.joblisting,0,TRUE,60BC312FE6134A32810A3BDA112FCB96,seo.joblisting.60BC312FE6134A32810A3BDA112FCB96,FALSE,36.146408::-86.77805::33754,"Nashville, TN",TRUE,0,"'35903100', '39303100', '99999900'",{},1060748BR,2023-10-27T02:09:47.152Z,1.4486328,TN,TN,Entertainment Host/ess,entertainment-hostess/jobs-in::Entertainment Host/ess,entertainment-hostess
"40.75366, -73.9822",1.78078E+18,"'10175', 'Manhattan', 'New York', 'NY', 'Manhattan, New York', 'United States'",54435,Manhattan,"manhattan/new-york/usa/jobs::Manhattan, NY",Bausch + Lomb::54435,Bausch + Lomb::54435,Bausch + Lomb,TRUE,bausch-lomb/careers::Bausch + Lomb,United States,United States,USA,usa/jobs::United States,2023-10-26T00:38:24.839Z,2023-10-26T05:31:14Z,2023-10-26T05:31:14Z,seo.joblisting,0,TRUE,880D632939A743AFADB970F643138A4C,seo.joblisting.880D632939A743AFADB970F643138A4C,FALSE,40.75366::-73.9822::54435,"Manhattan, NY",TRUE,0,"'11912101', '19104200', '11912100'",{},12952,2023-10-27T02:09:45.115Z,1.44863,NY,NY,"Director, Clinical Operations","director-clinical-operations/jobs-in::Director, Clinical Operations",director-clinical-operations
"39.85294, -82.88572",1.78079E+18,"'43195', 'Groveport', 'Ohio', 'OH', 'Groveport, Ohio', 'United States'",25501,Groveport,"groveport/ohio/usa/jobs::Groveport, OH",Cardinal Health::25501,Cardinal Health::25501,Cardinal Health,TRUE,cardinal-health/careers::Cardinal Health,United States,United States,USA,usa/jobs::United States,2023-10-26T04:37:16.765Z,2023-10-26T09:35:19Z,2023-10-26T09:35:19Z,seo.joblisting,0,TRUE,7479F2560C8D4DC39602822466D379C7,seo.joblisting.7479F2560C8D4DC39602822466D379C7,FALSE,39.85294::-82.88572::25501,"Groveport, OH",TRUE,0,"'99999900', '99999999'",{},20133267,2023-10-27T02:09:43.2Z,1.4486274,OH,OH,Operational Excellence Internship (Summer 2024),operational-excellence-internship-summer-2024/jobs-in::Operational Excellence Internship (Summer 2024),operational-excellence-internship-summer-2024
"34.623844, -79.008736",1.7808E+18,"'28359', 'LUMBERTON', 'North Carolina', 'NC', 'LUMBERTON, North Carolina', 'United States'",52696,LUMBERTON,"lumberton/north-carolina/usa/jobs::Lumberton, NC",CVS Health::52696,CVS Health::52696,CVS Health,TRUE,cvs-health/careers::CVS Health,United States,United States,USA,usa/jobs::United States,2023-10-26T05:50:49.362Z,2023-10-26T10:24:08Z,2023-10-26T10:24:08Z,seo.joblisting,0,TRUE,CE95DDC95F9F40F69FDBA901A3F3E165,seo.joblisting.CE95DDC95F9F40F69FDBA901A3F3E165,FALSE,34.623844::-79.008736::52696,"Lumberton, NC",TRUE,0,"'29205200', '99999999'",{},R0066388,2023-10-27T02:09:40.559Z,1.4486237,NC,NC,Pharmacy Technician,pharmacy-technician/jobs-in::Pharmacy Technician,pharmacy-technician
